job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details
Priority Technology Holdings - Data Analyst - SQL/Looker/Tableau (2-5 yrs),Priority Technology Holdings,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Chandigarh,3,hirist,3.1,46,"Data Analyst, Data Analytics, Reporting Analytics"
Junior Data Analyst,super scholar,0-6 Yrs,0,6,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,6,Naukri,3.8,11,"Data analysis, Excel, Analytical"
Senior Data Analyst,PVH,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",150,Naukri,4.3,61,"Supply chain, Microstrategy, Logistic regression"
SQL Data/BI Analyst - Mumbai (Dadar),Quosphere,3-8 Yrs,3,8,6.0-8.0L/yr,600000.0,800000.0,Mumbai,6,Naukri,2.5,20,"Power Bi, Data Extraction, SQL Queries"
Data Analyst,Clairvoyant India Pvt. Ltd,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,60,Naukri,4.0,73,"Python, Information technology, Analytical"
Sr. Data Analyst,Clairvoyant India Pvt. Ltd,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,60,Naukri,4.0,73,"Python, Troubleshooting, Data modeling"
Data Analyst,DAZN Group,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,60,Naukri,4.5,11,"SQL, Python, Business intelligence"
Data Analyst - Tableau/Power BI (5-10 yrs),Varite India,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,3.7,162,"Data Infrastructure, Snowflake DB, DB"
Netradyne - Staff Data Analyst - Python/SQL (7-9 yrs),Netradyne Technologies India Pvt Ltd,7-9 Yrs,7,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,16,hirist,3.6,37,"Data Analyst, Data Analytics, Data Pipeline"
Senior Manager/Data Analyst (4-10 yrs),C2FO,4-10 Yrs,4,10,3.6-13.3L/yr,360000.0,1330000.0,Noida,19,hirist,3.6,53,"Data Analytics, Business Analyst, SQL"
Manager/Senior Manager - Data Governance Products (10-13 yrs),HuQuo,10-13 Yrs,10,13,3.6-13.3L/yr,360000.0,1330000.0,Pune,9,hirist,3.8,14,"Product Management, Data Governance, Data Analyst"
Manager/Senior Manager - Data Analyst (2-10 yrs),HuQuo,2-10 Yrs,2,10,3.6-13.3L/yr,360000.0,1330000.0,"Delhi ncr, Mumbai, Bangalore / Bengaluru",9,iimjobs,3.8,14,"Tableau, Python, SQL"
Data Analyst - Business Intelligence (1-3 yrs),HuQuo Consulting Pvt. Ltd.,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,9,hirist,3.8,14,"Data Analyst, Data Analytics, Reporting Tools"
Assistant Manager/Lead Assistant Manager/Manager - Data Analyst - Banking (2-9 yrs),HuQuo,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,9,iimjobs,3.8,14,Data Analyst
Senior Research Analyst - Data Analytics (5-8 yrs),HuQuo,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,9,hirist,3.8,14,"IT Research, Data Analytics, Data Analyst"
Data Engineer - Python/Hadoop (2-8 yrs),HuQuo,2-8 Yrs,2,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,9,hirist,3.8,14,"Data Analytics, Data Analyst, Python"
Assistant Manager/Lead Manager - Data Analytics (3-6 yrs),HuQuo Consulting Pvt. Ltd.,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,9,hirist,3.8,14,"IT Project Delivery, Data Analyst, Data Analytics"
Manager/Senior Manager - Data Analyst - KPO (5-7 yrs),HuQuo,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,"Hyderabad / Secunderabad, Pune, Gurgaon / Gurugram",9,iimjobs,3.8,14,"Data Analytics, Analytics, SQL"
Data Analyst,Paktolus solutions,1-2 Yrs,1,2,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,24,Naukri,3.9,27,"Computer science, Data analysis, Claims"
Data Analyst,PreludeSys India Ltd,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,Naukri,3.6,217,"Python, Mahine learning, Wealth management"
Senior Data Analyst,Whatfix,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,3.5,72,"Web analytics, Analytical, Medical insurance"
Data Analyst,Oceaneering International Services Limited,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Chandigarh,90,Naukri,4.0,232,"ERP, Renewable energy, Aerospace"
GVM Data Analyst,Sony India Software Centre Pvt Ltd,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,365,Naukri,4.3,1100,"Unix, Networking, Linux"
Research Analyst,CapeStart Software Private Limited,1-5 Yrs,1,5,1.9-3.5L/yr,190000.0,350000.0,Nagercoil,150,Naukri,4.6,268,"Analytical skills, Data analysis, Excel"
Software Engineer,Chubb,7-10 Yrs,7,10,3.6-13.3L/yr,360000.0,1330000.0,"Nizamabad, Warangal, Hyderabad / Secunderabad",60,Naukri,3.8,128,"Computer science, Economics, Data analysis"
Junior Data Analyst,Consulting And Beyond,0-1 Yrs,0,1,1.0-2.0L/yr,100000.0,200000.0,Chennai,3,Naukri,4.3,5,"Pivot Table, Communication Skills, VLOOKUP"
Data Analyst,D2 International,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Kolkata,12,Naukri,3.6,23,"Data Visualizations, KPI, Coral Draw"
Softsensor AI - Senior Consultant Manager/Data Analyst - Analytics (2-4 yrs),Softsensor AI LLC,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,14,iimjobs,3.8,18,"Analytics, Machine Learning, Data Analytics"
GroundTruth - Principal Software Engineer - Data Engineering (10-17 yrs),GROUNDTRUTH INDIA PRIVATE LIMITED,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,3.2,50,Data Analyst
Digit88 Technologies - Data Analyst - SQL/Python (4-7 yrs),DIGIT88 TECHNOLOGIES PVT LTD,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,Pune,7,hirist,3.6,15,"Data Analyst, Excel, SQL"
Data Analyst,KRSNAA Diagnostics,1-5 Yrs,1,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,270,Naukri,3.9,378,"Trade, Head Business Development, Diagnostics"
Data Analyst (5-12 yrs),Personnel Search Services,5-12 Yrs,5,12,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Navi Mumbai",30,iimjobs,4.7,6,"Data Science, Data Management, Analytics"
Data Analyst,InnovAccer,1-4 Yrs,1,4,5.5-13.0L/yr,550000.0,1300000.0,Noida,30,Naukri,3.1,290,"Health insurance, Product engineering, Claims"
Lead Data Analyst,InnovAccer,5-6 Yrs,5,6,32.0-25.0L/yr,3200000.0,2500000.0,Noida,30,Naukri,3.1,290,"Health insurance, Skill development, Data modeling"
Priority Technology Holdings - Data Analyst - Tableau/Power BI (2-5 yrs),Priority Technology Holdings,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Chandigarh,7,hirist,3.1,46,"Data Analyst, SQL Server, Looker"
Data Analyst,Experian PLC,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,60,Naukri,3.7,84,"CRM, Analytics, SQL"
Manager - Data Analytics & Engineering (5-10 yrs),Credit Saison,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,27,hirist,3.8,42,"Data Analyst, Data Analytics, Data Engineering"
Associate BI Developer - Data Visualization (1-3 yrs),Kaplan,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.7,58,"Data Pipeline, Data Analytics, Data Analyst"
Lead Data Analyst,Cimpress India,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,90,Naukri,3.9,266,"Consulting, Analytics, SQL"
Data Analyst,conneqtbusinesssolutions,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,150,Naukri,3.7,8000,"Troubleshooting, Manager Quality Assurance, Data mining"
Senior Data Analyst,InApp Information Technologies,6-11 Yrs,6,11,3.6-13.3L/yr,360000.0,1330000.0,"Thiruvananthapuram, Cochin/Ernakulam/Kochi",180,Naukri,4.7,56,"Data analysis, SQL, Forecasting"
Data Analyst - Python (3-7 yrs),"Triad Square Pvt Ltd.,",3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,4.0,30,"Python, Data Analyst, SQL"
Data Analyst II - BI Development (5-5 yrs),MEREDITH INDIA SERVICES PRIVATE LIMITED,5-5 Yrs,5,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,4.3,19,"Microstrategy, Data Analyst, Power BI"
Data Analyst - BFSI/Healthcare (2-5 yrs),Crescendo Global Leadership Hiring India Private Limited,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,iimjobs,4.2,119,"Analytics, Data Analytics, SQL"
Financial Master Data  Analyst,DISCOVERY COMMUNICATIONS INDIA,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,25,Naukri,3.7,38,"excel, business intelligence tools, data analysis"
Senior Data Analyst - DOMO Tool (6-8 yrs),Cortex Consulting Pvt. Ltd.,6-8 Yrs,6,8,3.6-13.3L/yr,360000.0,1330000.0,Chennai,27,hirist,3.1,16,"Data Analyst, Data Analytics, Python"
Thoucentric - Data Analyst - SQL (0-2 yrs),Thoucentric Technology Pvt. Ltd.,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.8,89,"Data Analyst, Data Analytics, Data Pipeline"
Thoucentric -  Data Analyst (0-2 yrs),Thoucentric Technology Private Limited,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,iimjobs,3.8,89,"Data Analytics, Analytics, SQL"
Data Analyst,Impressico Business Solutions Pvt. Ltd.,3-5 Yrs,3,5,3.5-5.0L/yr,350000.0,500000.0,Noida,365,Naukri,4.5,161,"Data entry, Data Analyst, Finance"
Lead Data Analyst (3-6 yrs),Grizmo Labs,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,26,hirist,3.9,23,"Data Analyst, Data Analytics, SQL"
Senior Data Analyst,Capco Technologies Pvt Ltd,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",60,Naukri,3.7,424,"sql, data manipulation, communication skills"
Data Analyst,Astaguru,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,23,Naukri,4.1,12,"Data Scraping, Data Cleansing, Data Extraction"
Data Analyst - Python (3-8 yrs),Akshaya IT Business Solutions,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,hirist,5.0,5,Data Analyst
AI Data Analyst -Associate Tech Specialist,Essenware Private Limted,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",16,Naukri,4.7,4,"Data analysis, Usage, Project implementation"
Data Analyst - Investment Bank (1-3 yrs),Upgrad Rekrut,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,21,iimjobs,3.5,44,"Data Analytics, Analytics, Consulting - BFSI"
Data Analyst,Indium Software (India) Limited,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,150,Naukri,4.1,698,"SQL, CRM, Python"
Data Analyst - Tableau,Indium Software (India) Limited,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,180,Naukri,4.1,698,"SAN, SAS, SOC"
Data Analyst,Indium Software (India) Limited,2-4 Yrs,2,4,6.0-12.2L/yr,600000.0,1220000.0,Hyderabad / Secunderabad,240,Naukri,4.1,698,"SQL, Monitoring, Python"
Indium Software - Manager - Data Analytics (6-10 yrs),Indium Software,6-10 Yrs,6,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,120,hirist,4.1,698,"Data Analytics, Data Analyst, SQL"
Indium Software - Data Analyst - SQL/SAS/Python (3-7 yrs),Indium Software,3-7 Yrs,3,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,120,hirist,4.1,698,"SQL, SAS, R"
Data Analyst,Indium Software (India) Limited,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Chennai,180,Naukri,4.1,698,"IT services, tableau, SAS"
Data Analyst,Indium Software (India) Limited,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,240,Naukri,4.1,698,"Data Analyst, SQL, CRM"
Data Analyst,Indium Software (India) Limited,2-4 Yrs,2,4,6.0-12.2L/yr,600000.0,1220000.0,Hyderabad / Secunderabad,240,Naukri,4.1,698,"Data Analyst, SQL, CRM"
Data Analyst,Indium Software (India) Limited,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,240,Naukri,4.1,698,"Data Analyst, CRM, Python"
Data Analyst - R/Python (2-8 yrs),SolarSquare Energy,2-8 Yrs,2,8,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,17,hirist,3.2,81,"Data Analyst, Data Mining, Data Visualization"
C2FO - Data Analyst (0-4 yrs),C2FO,0-4 Yrs,0,4,3.6-13.3L/yr,360000.0,1330000.0,Noida,26,hirist,3.6,53,Data Analyst
Data Analyst (US Real Estate Data Experience),Batchservice,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,23,Naukri,3.2,9,"Pyspark, Aws Cloud, Big Data"
Data Analyst - Bank (3-5 yrs),Dimensions HRD Consultants,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Delhi ncr,10,iimjobs,3.4,20,"Data Analytics, Analytics, Consulting - BFSI"
Data Analyst - Data Visualization (3-8 yrs),HuQuo Consulting Pvt. Ltd.,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,16,hirist,3.8,14,"Data Analyst, Data Analytics, Data Visualization"
Data Analyst - Technology Consulting,Tiger Analytics,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Bangalore / Bengaluru, Hyderabad / Secunderabad",60,Naukri,3.5,504,"Data Analyst, SQL, Oracle"
Course5 Intelligence - Data Engineer - Python/PySpark (5-10 yrs),Course 5 Intelligence,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,4.1,332,"Data Management, Data Analyst, Data Analytics"
Data Analyst -  Financial Business (5-10 yrs),RightMatch,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,iimjobs,4.2,7,"Data Analytics, Consulting - BFSI, Analytics"
Data Analyst - Dashboard Design (2-5 yrs),OUTSIZED INDIA PRIVATE LIMITED,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,4,hirist,4.2,4,Data Analyst
Data Analyst - Global Consulting Firm - Dashboards/Coding Macros - Contractual Role (2-10 yrs),Outsized India Private Limited,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,4,iimjobs,4.2,4,Data Analyst
Data Analyst - SQL/SSIS (5-20 yrs),Aricent,5-20 Yrs,5,20,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Karnataka, Mysuru / Mysore",30,hirist,3.6,2000,"Data Analyst, Data Analytics, SQL"
Data Analyst,Tibil Solutions,2-3 Yrs,2,3,4.0-6.4L/yr,400000.0,640000.0,Bangalore / Bengaluru,30,Naukri,3.6,29,"Data Analyst, power bi, Usage"
Data Analyst (MDM/Data Warehousing) || Work FROM Home,Thoughtstorm Technologies,6-11 Yrs,6,11,3.6-13.3L/yr,360000.0,1330000.0,Faridabad,16,Naukri,5.0,3,"Informatica Mdm, Power Bi, MDM"
Data Analyst II,Chubb,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,90,Naukri,3.8,128,"Data analysis, Data management, Db2"
Sr. Data Modeler / Data Analyst,Photon Infotech P Ltd,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Chennai,180,Naukri,4.0,1400,"Data Analyst, Db2, Data modeling"
Data Engineer,Photon Infotech P Ltd,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",210,Naukri,4.0,1400,"SQL, Linux, Python"
Data Analyst - Products,India Medtronic Pvt. Ltd,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,240,Naukri,4.1,466,"Master data management, Healthcare, Data quality"
Data Analyst,Physics Wallah,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Noida,365,Naukri,3.8,1200,"Data analysis, SQL, Python"
Marketing Data Analyst II,Course Hero,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",30,Naukri,3.6,62,"SQL, Health insurance, SEM"
Data Analyst - SAS/SQL (6-15 yrs),T D Newton,6-15 Yrs,6,15,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Chennai",5,hirist,2.7,33,"Data Analyst, SAS, SQL"
Data Analyst - Power BI (10-15 yrs),Talpro,10-15 Yrs,10,15,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Kolkata",5,hirist,4.0,5,"Data Analyst, Data Analytics, Power BI"
Lead Developer - Power BI (8-10 yrs),Cortex Consulting Pvt. Ltd.,8-10 Yrs,8,10,3.6-13.3L/yr,360000.0,1330000.0,Remote,30,hirist,3.1,16,"Power BI, Business Intelligence, Data Warehousing"
Droom - Data Analyst (2-5 yrs),Droom Technology (P) Ltd,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,60,iimjobs,3.5,153,"Data Analytics, Analytics, SQL"
Technical Data Analyst,TraceLink Inc.,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,60,Naukri,3.8,32,"SQL, Supply chain, Business intelligence"
UsefulBI Corporation - Senior Data Analyst - Tableau (4-6 yrs),USEFULBI CORPORATION,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,4.3,20,"Tableau, Data Visualization, Python"
Associate Merchandiser_ Furniture & Dec- Data Analyst,Williams-sonoma India Pvt. Ltd.,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,Naukri,3.2,19,"Supply chain management, Data analysis, data integrity"
Data Analyst,ANR Software Pvt. Ltd.,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Noida,365,Naukri,4.3,191,"SQL, SAS, Process improvement"
SCM - Data Analyst,Banyan Nation,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,24,Naukri,3.8,23,"Electrical engineering, Supply chain, Data Analyst"
Business Data Analyst,IGW India Technologies,10-12 Yrs,10,12,3.6-13.3L/yr,360000.0,1330000.0,Pune,30,Naukri,3.8,42,"Microsoft SSIS, Power BI, Business Data Analysis"
Associate Merchandiser - Furniture & Dec - Data Analyst,"Williams-Sonoma, Inc.",2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,Naukri,3.2,19,"Supply chain management, Data analysis, data integrity"
Data Analyst,Leuwint technologies,5-9 Yrs,5,9,3.6-13.3L/yr,360000.0,1330000.0,Riyadh,27,Naukri,3.5,6,"data extraction, Data Analysis, data mapping"
Data Engineer/ Data Analyst,Chryselys,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Hyderabad / Secunderabad",26,Naukri,3.8,21,"Life Sciences, ADF, DW"
Data Analyst,Lepton Software Export & Research Pvt Ltd,8-12 Yrs,8,12,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,60,Naukri,3.9,92,"FMCG, Telecom, Logistics"
Data Analyst - SQL/Python (5-7 yrs),Talpro,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,7,hirist,4.0,5,"Data Analyst, Data Analytics, Tableau"
Data Analyst,TECHPLUS MEDIA PRIVATE LIMITED,2-3 Yrs,2,3,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,6,Naukri,3.4,12,Data Analyst
Lead Data Analyst,Ecolab Digital Center,6-8 Yrs,6,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,3.6,90,"data science, lead data analyst, Mathematics"
Data Analyst,Leuwint Technologies,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Saudi arabia,29,Naukri,3.5,6,"Data Reconciliation, Data Migration, Data Analysis"
UAV Data Analyst,Prakhar Software Solutions,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,25,Naukri,3.3,54,"Data analysis, Assurance, Data collection"
Data Analyst,Crown Clothing Pvt. Ltd.,2-6 Yrs,2,6,3.0-3.5L/yr,300000.0,350000.0,"Thakurpukur Mahestola, Budge Budge, Kolkata",1,Naukri,3.3,9,"Google Sheets, Google Data Studio, Data Automation"
Data Analyst - Power BI,Creative Synergies Consulting India Pvt. Ltd.,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,365,Naukri,4.1,371,"power bi, Data Analyst, SQL"
Master Data Analyst,Oriflame Cosmetics Ltd,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,365,Naukri,3.8,233,"General accounting, Automation, IFS"
Data Analyst - Power BI,Creative Synergies Consulting India Pvt. Ltd.,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,365,Naukri,4.1,371,"power bi, Data Analyst, SQL"
BUSINESS DATA ANALYST,Rebel Bots,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Remote,365,Naukri,4.0,158,"Analytical, Business analysis, Gaming"
Master Data Analyst,Oriflame Cosmetics Ltd,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,365,Naukri,3.8,233,"General accounting, Automation, IFS"
Data Analyst,Contus,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Chennai,1095,Naukri,4.3,90,"Computer science, Analytical skills, Data analysis"
Data Analyst - Python/SQL/a/b Testing (3-9 yrs),HuQuo Consulting Pvt. Ltd.,3-9 Yrs,3,9,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,23,iimjobs,3.8,14,"Analytics, Data Analytics, SQL"
Zeno Health - Data Analyst (2-4 yrs),Zeno Health,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,iimjobs,3.9,137,Data Analyst
Priority Technology Holdings - Data Analyst - Business Intelligence (2-5 yrs),Priority Technology Holdings,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Chandigarh,19,hirist,3.1,46,"Data Analyst, SQL, Data Analytics"
Data Analyst (Power BI Developer),Mobio Solutions,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,30,Naukri,5.0,5,"data analysis, etl process, dashboards"
Data Analyst,Capco Technologies Pvt Ltd,7-8 Yrs,7,8,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, Mumbai",120,Naukri,3.7,424,"data governance, Financial services, Operational risk"
Assistant Manager MIS,IndiaMART InterMESH Ltd,0-3 Yrs,0,3,3.6-13.3L/yr,360000.0,1330000.0,Noida,210,Naukri,3.6,4000,"Data collection, Operations, Assistant Manager MIS"
Data Analyst,Capco Technologies Pvt Ltd,3-6 Yrs,3,6,6.8-8.5L/yr,680000.0,850000.0,Bangalore / Bengaluru,365,Naukri,3.7,424,"Financial services, Asset management, Core banking"
Business / Data Analyst,REVENTICS,2-3 Yrs,2,3,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,1095,Naukri,4.2,138,"Computer science, SAS, Performance management"
Data Analyst,Capco Technologies Pvt Ltd,3-6 Yrs,3,6,6.8-10.0L/yr,680000.0,1000000.0,Bangalore / Bengaluru,1095,Naukri,3.7,424,"Financial services, Relationship management, Investment banking"
Data Analyst,Capco Technologies Pvt Ltd,7-8 Yrs,7,8,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, Mumbai",120,Naukri,3.7,424,"data governance, Financial services, Operational risk"
Agrim Wholesale - Business Analyst (1-3 yrs),Agrim,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,60,hirist,3.5,95,"Data Analytics, Analytics, Data Analyst"
Data Analyst,Gupta And Sharma,0-2 Yrs,0,2,3.0-4.0L/yr,300000.0,400000.0,Bangalore / Bengaluru,8,Naukri,3.7,6,"Banking Operations, Power Bi, Mis Report Preparation"
Lead Hybrid BI Engineer - Power BI/Azure (6-9 yrs),Infiniti Research,6-9 Yrs,6,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,4.0,379,"Power BI, Azure, Data Analytics"
Data Analyst,Paramount Health Services(TPA) Pvt. Ltd.,4-5 Yrs,4,5,3.6-13.3L/yr,360000.0,1330000.0,Thane,270,Naukri,3.9,369,"Cognos, Production support, Technology management"
Data Analyst,Paramount,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Thane,365,Naukri,3.9,369,"Data analysis, SQL, Oracle"
Data Analyst - SQL/Python (5-6 yrs),Mobile Programming LLC,5-6 Yrs,5,6,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,hirist,2.9,333,"Data Analytics, Data Analyst, SQL"
Techmagnate - Data Analyst (3-8 yrs),Techmagnate,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Delhi ncr,60,iimjobs,3.9,120,"Analytics, Data Analytics, Data Visualization"
Data Analyst,Addverb Technologies,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Noida,365,Naukri,4.0,344,"3D, Automation, Sales"
Data Analyst,Intelligaia Technologies Pvt. Ltd.,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Panchkula,365,Naukri,4.8,12,"Analytics, Market research, Data analysis"
Data Analyst,AXIS MY INDIA Ltd.,1-4 Yrs,1,4,3.0-4.5L/yr,300000.0,450000.0,Mumbai,365,Naukri,4.0,244,"Data analysis, Automation, Data collection"
SuperBottoms - Data Analyst - D2C/eCommerce Domain (2-7 yrs),SuperBottoms,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Navi Mumbai, Thane",30,iimjobs,4.0,56,"Data Analytics, Analytics"
